smiles,temp,density
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,25,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,50,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,75,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,100,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,125,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,150,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,175,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,200,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,225,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,250,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,275,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,300,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,325,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,350,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,375,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,400,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,425,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,450,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,475,0
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,500,0
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,25,736.195639
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,50,722.670694
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,75,708.895357
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,100,694.846571
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,125,680.497713
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,150,665.817792
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,175,650.77038
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,200,635.3122
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,225,619.391203
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,250,602.943888
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,275,585.891497
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,300,568.134404
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,325,549.543583
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,350,529.947025
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,375,509.106939
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,400,486.678779
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,425,6.83385037
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,450,6.55346957
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,475,6.2977677
CCCCCCCCCCCCCCCCCCCCCC(CC)CC,500,6.06332454
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,25,909.138418
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,50,890.84181
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,75,872.250258
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,100,853.336447
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,125,834.068917
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,150,814.41113
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,175,794.320264
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,200,773.745612
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,225,752.626412
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,250,730.888865
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,275,708.441903
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,300,685.17104
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,325,660.929098
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,350,635.521662
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,375,608.683069
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,400,580.034181
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,425,7.17779909
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,450,6.87434014
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,475,6.59883403
CCCCCCCCCCC(CCCCCCCC)CCCCCCCC,500,6.74708968
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,25,868.87812
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,50,851.781915
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,75,834.415784
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,100,816.755323
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,125,798.772513
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,150,780.434931
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,175,761.704735
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,200,742.53732
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,225,722.879524
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,250,702.667169
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,275,681.821628
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,300,660.244885
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,325,637.812214
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,350,614.360902
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,375,589.672056
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,400,563.439546
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,425,535.21292
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,450,7.32101203
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,475,7.02056201
CCCCCCCCCCC(CCCCCCC)CCCCCCCCC,500,6.74708968
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,25,865.065503
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,50,848.176683
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,75,831.022508
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,100,813.579166
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,125,795.819342
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,150,777.711465
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,175,759.218727
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,200,740.297806
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,225,720.897147
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,250,700.954622
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,275,680.394276
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,300,659.121656
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,325,637.016919
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,350,613.924282
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,375,589.635105
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,400,563.859252
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,425,536.173029
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,450,7.46476166
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,475,7.15673141
CCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,500,6.87658736
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,25,901.679409
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,50,883.181969
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,75,864.387802
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,100,845.269084
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,125,825.793722
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,150,805.924388
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,175,785.617258
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,200,764.820338
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,225,743.471188
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,250,721.493775
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,275,698.793993
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,300,675.253115
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,325,650.717853
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,350,624.98465
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,375,597.773477
CC(CCC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,400,347.198403
